teaser_id,event_name,timestamp
11012,impression,2019-11-27 07:15:17
11004,impression,2020-10-20 13:48:52
11006,impression,2020-09-20 10:44:00
11013,impression,2019-04-05 10:30:22
11020,impression,2020-04-19 18:21:19
11003,click,2020-04-24 14:46:40
11005,click,2020-04-30 04:20:00
11002,click,2020-04-14 00:18:55
11012,impression,2019-09-04 08:48:17
11018,click,2019-07-12 16:29:03
11012,click,2019-01-22 16:26:00
11015,click,2020-03-21 04:36:58
11002,impression,2019-09-01 10:01:10
11003,click,2020-11-20 19:20:41
11009,impression,2019-05-08 13:58:25
11016,click,2019-12-15 21:15:44
11018,impression,2019-07-13 04:20:56
11001,impression,2020-12-04 09:52:53
11004,click,2020-01-18 01:36:08
11002,click,2019-01-18 06:03:04
11014,impression,2019-01-16 09:49:42
11018,impression,2019-02-11 22:08:46
11008,impression,2020-01-22 13:02:41
11017,impression,2020-03-11 10:12:30
11004,impression,2020-08-13 13:59:56
11017,impression,2019-04-25 04:14:18
11014,click,2019-08-09 15:53:27
11014,click,2020-01-07 10:21:38
11020,impression,2020-02-22 01:23:14
11013,impression,2019-01-05 20:20:42
11005,impression,2020-05-04 18:35:36
11012,impression,2020-10-29 06:11:58
11019,click,2019-12-23 20:09:10
11001,impression,2020-02-08 09:30:58
11005,impression,2019-10-18 12:04:25
11004,impression,2019-01-03 08:35:39
11018,click,2019-06-15 04:44:02
11003,click,2019-04-13 18:43:41
11013,impression,2020-01-27 17:15:16
11004,click,2020-12-05 03:32:41
11001,impression,2019-05-11 15:36:47
11014,impression,2020-03-06 12:35:24
11001,impression,2020-02-18 14:26:39
11007,impression,2020-12-18 01:59:21
11003,impression,2019-08-29 15:07:54
11002,impression,2020-02-06 11:29:19
11017,click,2020-03-16 06:02:29
11013,impression,2020-12-06 06:04:26
11016,impression,2020-01-23 03:44:21
11001,impression,2019-07-01 19:21:22
11001,impression,2020-10-31 15:17:31
11017,impression,2020-10-10 03:27:23
11012,click,2020-04-14 09:09:54
11011,impression,2020-01-07 04:02:26
11013,impression,2020-04-07 11:45:59
11000,click,2019-09-24 22:18:14
11004,impression,2020-11-02 17:42:08
11006,impression,2020-01-12 00:25:02
11008,click,2020-01-13 11:45:07
11013,click,2020-11-09 20:37:46
11010,impression,2020-02-05 01:12:48
11010,click,2019-10-11 03:50:59
11011,impression,2019-03-16 09:10:48
11012,impression,2019-05-27 15:45:24
11004,click,2019-08-14 04:02:44
11009,impression,2020-08-26 13:10:19
11020,click,2019-08-23 14:34:10
11004,click,2020-11-25 13:09:28
11013,click,2019-04-24 04:36:16
11016,impression,2020-03-08 08:22:29
11012,impression,2020-11-27 19:09:53
11015,click,2020-06-08 11:06:07
11003,impression,2019-01-20 08:48:26
11003,click,2020-11-20 02:54:44
11009,click,2019-11-09 12:57:58
11013,impression,2020-10-13 06:32:18
11002,impression,2020-04-04 06:57:25
11006,impression,2019-02-07 20:12:28
11005,impression,2019-09-07 18:47:40
11012,click,2019-01-14 01:13:04
11012,click,2019-08-03 05:30:33
11007,click,2020-07-16 09:43:53
11010,click,2020-03-23 18:45:43
11006,click,2020-07-11 16:48:04
11017,impression,2020-02-21 07:53:53
11011,click,2019-09-11 20:33:10
11020,impression,2020-01-23 05:55:16
11004,impression,2020-04-20 07:14:09
11020,click,2020-09-14 07:38:33
11011,click,2019-11-18 19:49:31
11018,impression,2020-12-07 10:42:32
11001,click,2020-10-27 18:56:47
11016,click,2020-02-29 10:56:52
11013,impression,2020-03-26 00:18:57
11012,click,2019-01-18 06:46:19
11002,click,2019-07-04 02:15:29
11010,click,2019-01-29 16:51:20
11003,click,2019-10-19 03:12:57
11004,impression,2019-10-04 19:46:51
11000,click,2019-02-06 10:48:09
11015,click,2020-04-09 14:46:07
11004,impression,2019-12-07 18:37:49
11004,click,2019-01-23 10:46:33
11013,impression,2020-12-07 01:34:25
11013,impression,2020-12-17 00:24:11
11004,impression,2019-02-10 02:02:01
11016,click,2020-04-11 19:44:50
11000,click,2020-01-03 02:16:58
11003,impression,2020-08-22 17:46:41
11004,impression,2019-08-26 14:11:22
11014,click,2020-01-24 07:46:05
11011,click,2019-08-26 15:13:32
11003,click,2019-01-23 01:14:45
11018,click,2019-09-08 19:30:36
11005,click,2020-11-29 21:05:04
11019,impression,2019-07-31 16:28:06
11010,impression,2019-04-20 07:06:22
11020,click,2020-07-12 05:48:24
11016,impression,2019-02-26 04:01:49
11019,click,2020-12-12 04:19:29
11000,impression,2019-05-17 02:38:41
11013,impression,2019-03-02 11:30:38
11012,impression,2020-08-17 02:20:47
11018,impression,2019-05-21 13:28:33
11018,impression,2020-10-12 19:18:00
11002,impression,2019-09-11 05:47:15
11002,impression,2020-10-31 01:55:10
11013,click,2020-11-27 18:01:34
11016,impression,2019-06-08 02:36:12
11014,click,2020-11-20 08:15:27
11011,click,2019-05-31 08:10:00
11000,impression,2019-07-08 23:36:25
11014,impression,2020-12-03 01:21:57
11018,impression,2020-01-08 13:13:39
11011,click,2020-02-17 18:59:46
11004,impression,2020-10-06 07:30:16
11011,click,2019-07-30 03:40:03
11006,impression,2019-07-10 23:42:01
11010,impression,2019-01-03 09:45:17
11005,click,2020-08-16 11:32:30
11012,impression,2019-07-12 11:30:54
11004,click,2020-03-14 11:03:24
11003,impression,2019-04-24 11:18:52
11014,impression,2019-03-16 08:32:19
11015,impression,2020-10-03 23:18:22
11017,impression,2020-03-01 15:34:12
11019,click,2020-06-01 06:53:28
11000,impression,2019-09-06 05:02:46
11015,impression,2020-08-23 20:16:32
11008,impression,2020-05-11 01:35:15
11001,click,2020-04-09 08:30:47
11001,click,2020-08-25 01:14:44
11013,impression,2019-10-07 16:00:52
11004,impression,2019-03-22 15:26:50
11019,click,2020-02-19 09:03:57
11010,click,2020-04-26 00:58:21
11016,impression,2019-06-22 19:50:32
11011,click,2020-09-02 18:38:42
11003,impression,2020-11-16 14:40:16
11012,click,2019-06-08 21:31:47
11009,click,2020-11-13 21:22:36
11020,click,2020-04-30 03:49:34
11018,impression,2020-08-25 19:44:29
11007,click,2019-12-19 05:40:04
11015,impression,2020-03-04 17:49:24
11000,impression,2019-06-11 05:31:23
11004,impression,2020-01-03 09:41:18
11004,click,2020-11-19 11:48:16
11014,impression,2020-07-18 09:55:27
11009,impression,2019-12-30 19:16:37
11012,click,2020-03-04 18:53:42
11007,impression,2020-04-30 12:44:49
11012,click,2019-12-31 17:46:01
11017,impression,2019-05-24 11:39:10
11014,impression,2020-04-23 19:16:14
11010,impression,2019-10-25 12:13:30
11009,impression,2019-10-06 10:18:53
11008,click,2020-10-16 00:29:12
11002,impression,2020-07-01 16:30:32
11000,impression,2020-06-22 10:59:53
11000,impression,2020-08-01 02:26:18
11017,click,2020-07-13 04:53:49
11017,impression,2020-04-11 23:21:07
11006,click,2020-12-01 16:22:03
11005,click,2020-06-02 07:55:29
11004,impression,2020-04-21 14:09:51
11001,impression,2019-09-20 19:35:53
11000,click,2020-08-02 12:08:28
11013,impression,2020-04-05 08:54:49
11011,impression,2019-10-20 23:03:39
11010,click,2020-05-12 09:47:21
11001,click,2020-10-18 19:51:10
11007,impression,2019-01-23 16:57:21
11001,impression,2020-11-08 03:05:48
11013,impression,2020-12-29 11:35:08
11008,click,2019-06-03 07:01:52
11005,impression,2020-05-02 07:21:38
11005,impression,2019-05-09 20:32:31
11007,impression,2019-08-09 15:40:16
11017,click,2019-10-15 05:09:46
11004,click,2020-04-26 12:27:42
11014,impression,2020-07-25 22:04:31
11018,click,2020-07-03 01:36:46
11004,impression,2020-02-16 02:25:06
11000,click,2019-02-02 23:42:51
11006,click,2019-08-05 06:55:50
11016,click,2019-01-18 12:06:24
11015,impression,2019-04-28 05:39:21
11018,impression,2020-12-29 21:24:38
11011,click,2020-12-11 12:13:14
11010,impression,2020-11-23 11:29:35
11013,impression,2020-01-21 14:05:13
11016,click,2019-08-06 18:22:05
11001,impression,2020-02-20 03:09:13
11017,click,2020-07-21 06:59:00
11003,impression,2019-05-01 20:41:10
11005,click,2019-01-27 17:17:27
11016,click,2020-04-09 02:20:47
11015,click,2020-10-01 07:22:56
11011,click,2019-11-30 02:45:13
11008,impression,2020-05-02 04:44:18
11001,impression,2019-02-08 14:41:45
11008,impression,2019-06-22 18:17:33
11007,click,2020-12-07 04:34:09
11003,impression,2020-07-19 17:39:34
11009,click,2019-10-17 15:18:31
11005,impression,2020-02-25 06:27:04
11005,impression,2020-07-03 07:49:37
11010,impression,2020-06-02 10:41:50
11002,click,2020-01-16 16:59:30
11019,click,2019-09-11 14:14:15
11002,impression,2019-10-11 23:31:56
11009,impression,2020-08-19 20:18:37
11017,click,2020-04-24 22:58:08
11003,click,2019-08-14 23:45:12
11008,click,2020-05-01 19:06:55
11000,click,2019-06-05 12:50:03
11018,impression,2019-10-27 04:11:47
11010,impression,2019-05-09 21:35:03
11007,impression,2020-08-26 07:20:25
11013,click,2019-11-09 22:59:02
11005,click,2020-06-12 15:01:08
11003,click,2019-04-24 10:30:23
11017,impression,2020-03-06 18:14:16
11017,click,2020-10-09 11:54:25
11018,impression,2020-07-10 10:05:38
11016,click,2020-03-31 14:02:19
11011,click,2020-03-02 17:00:08
11005,impression,2020-09-19 05:03:05
11019,click,2020-08-12 07:29:33
11012,click,2019-08-31 01:04:48
11015,click,2019-11-06 09:50:51
11012,impression,2020-12-08 22:50:10
11005,impression,2019-11-01 03:07:00
11003,click,2020-08-20 01:35:19
11020,impression,2019-12-03 10:05:48
11007,impression,2019-01-20 20:39:18
11018,click,2019-04-25 22:18:23
11011,impression,2020-05-18 10:39:38
11003,impression,2019-05-21 05:48:10
11018,impression,2020-03-30 07:08:07
11008,impression,2019-05-14 05:10:48
11006,impression,2019-09-20 02:15:24
11013,impression,2020-12-23 05:58:24
11001,click,2020-06-14 06:23:58
11018,click,2020-04-29 23:01:44
11000,click,2020-02-14 19:10:47
11001,click,2019-05-19 00:12:56
11010,impression,2020-11-12 12:27:47
11020,click,2019-10-28 06:11:45
11009,impression,2019-09-10 07:46:02
11008,impression,2020-02-01 08:18:13
11000,impression,2019-05-26 23:30:07
11008,impression,2019-01-22 23:29:29
11004,impression,2019-09-19 11:22:54
11014,impression,2020-10-12 04:41:14
11017,impression,2020-09-04 02:29:43
11006,click,2020-05-18 06:36:37
11016,click,2020-07-26 23:30:00
11007,click,2019-09-07 21:12:59
11014,click,2019-04-17 15:23:53
11017,click,2019-05-04 16:39:43
11019,click,2019-04-05 19:44:13
11019,click,2020-12-03 07:26:14
11010,impression,2020-03-12 01:24:54
11009,click,2020-10-29 18:41:41
11009,impression,2020-11-29 01:29:29
11017,impression,2019-09-21 05:05:59
11018,impression,2020-10-23 21:31:06
11014,click,2019-07-04 11:00:03
11001,impression,2020-05-29 12:26:47
11008,impression,2019-02-23 12:55:37
11001,impression,2019-02-28 01:26:47
11017,click,2020-11-10 19:08:30
11003,impression,2020-06-29 04:17:18
11003,impression,2019-02-14 03:52:48
11018,impression,2019-04-04 15:57:37
11013,impression,2020-05-04 07:32:33
11004,click,2019-10-10 01:28:09
11007,click,2019-07-20 20:23:10
11015,click,2019-10-28 14:56:36
11000,click,2019-10-11 09:37:50
11018,impression,2019-10-30 13:12:19
11012,click,2019-10-26 11:13:46
11013,click,2019-06-27 07:34:41
11009,impression,2019-01-05 11:22:00
11016,impression,2020-11-14 22:14:27
11018,click,2020-07-30 17:44:44
11007,impression,2019-03-23 14:59:47
11014,click,2019-06-10 02:17:06
11007,click,2020-06-12 18:47:51
11011,click,2020-05-04 10:54:28
11016,click,2020-12-25 08:44:37
11012,click,2020-06-11 22:50:29
11005,impression,2020-10-30 20:11:31
11010,impression,2019-11-13 13:45:45
11017,click,2020-04-01 03:15:14
11009,click,2020-09-12 10:06:52
11019,click,2020-06-16 05:01:32
11007,impression,2019-08-29 19:00:59
11007,click,2019-02-13 22:11:04
11001,click,2019-02-23 05:46:54
11010,click,2019-02-25 23:19:01
11015,impression,2020-12-23 11:21:45
11009,impression,2019-01-25 15:08:31
11015,click,2020-07-27 15:19:28
11001,click,2019-05-09 11:25:52
11018,impression,2019-02-16 17:52:45
11020,click,2020-02-29 12:41:34
11018,impression,2019-02-19 12:21:26
11019,impression,2020-06-11 03:27:28
11010,click,2020-03-29 19:53:20
11001,impression,2020-08-24 11:53:15
11011,click,2020-04-23 01:53:57
11001,click,2020-10-29 08:17:46
11019,impression,2020-08-01 13:49:38
11008,impression,2019-12-04 15:50:28
11002,impression,2019-02-06 21:45:11
11020,click,2019-02-07 20:03:15
11011,click,2019-09-18 08:51:42
11015,impression,2019-04-17 19:29:37
11017,impression,2020-07-10 20:12:55
11004,impression,2019-01-07 12:21:31
11012,impression,2020-08-16 14:53:46
11006,impression,2020-12-15 19:17:16
11019,impression,2019-06-20 16:42:51
11003,impression,2019-01-30 19:37:48
11015,impression,2019-10-25 03:09:09
11013,impression,2019-01-18 09:08:26
11014,impression,2020-08-31 17:09:27
11005,click,2020-08-21 19:58:21
11008,impression,2019-03-28 00:34:32
11002,click,2019-08-04 05:16:36
11007,impression,2020-09-06 15:47:46
11014,impression,2019-08-15 06:20:34
11002,impression,2020-04-23 09:44:50
11008,impression,2019-05-25 10:53:23
11006,impression,2019-05-18 12:51:09
11017,click,2020-12-30 06:04:46
11009,impression,2020-12-04 12:01:11
11007,click,2019-02-02 03:15:44
11009,click,2019-02-21 11:36:16
11003,impression,2019-01-11 00:41:05
11006,click,2020-03-30 21:57:36
11020,click,2020-02-06 21:41:24
11018,click,2019-02-10 20:59:12
11011,impression,2020-02-02 11:13:30
11001,impression,2019-07-21 13:42:00
11006,click,2020-09-11 18:20:54
11004,impression,2019-07-15 11:19:04
11016,click,2019-10-21 23:36:53
11015,click,2020-08-12 18:32:38
11009,click,2020-05-31 20:30:31
11002,click,2020-08-10 05:55:27
11015,click,2019-12-25 05:49:35
11003,click,2019-04-25 11:40:08
11012,impression,2020-03-13 11:13:29
11007,click,2020-10-11 14:44:32
11000,click,2019-12-02 00:05:18
11015,impression,2020-08-23 19:58:00
11004,impression,2019-09-14 15:43:56
11020,click,2019-08-05 10:20:32
11002,click,2020-05-07 21:53:36
11019,impression,2019-04-17 23:08:44
11016,impression,2019-11-17 04:32:21
11002,click,2020-03-17 00:21:03
11015,impression,2019-08-28 17:29:47
11020,click,2020-02-16 16:31:18
11010,click,2020-06-13 00:33:48
11003,impression,2019-03-11 01:33:39
11016,impression,2019-06-26 00:41:45
11005,impression,2019-04-25 20:31:44
11017,impression,2019-03-14 06:01:39
11001,click,2019-01-04 21:45:24
11005,click,2019-08-10 04:38:32
11014,impression,2020-10-12 06:28:18
11000,click,2020-11-11 01:01:54
11003,impression,2020-03-08 11:10:01
11005,impression,2020-05-31 20:51:08
11008,impression,2020-02-29 05:17:29
11009,impression,2019-05-13 08:50:59
11005,impression,2020-02-03 17:18:03
11017,impression,2020-09-27 05:53:24
11005,click,2020-06-06 18:05:03
11018,click,2020-07-01 16:15:22
11006,click,2019-10-20 01:59:14
11010,impression,2020-02-13 01:46:32
11012,click,2019-09-14 19:18:10
11017,impression,2019-11-16 07:27:39
11015,click,2020-01-30 02:21:45
11014,impression,2019-10-11 05:27:07
11002,click,2019-06-09 06:26:49
11006,impression,2020-05-03 16:02:20
11010,impression,2019-11-22 03:56:21
11017,impression,2020-12-14 09:01:58
11011,impression,2020-12-26 03:30:41
11006,impression,2020-11-17 02:16:54
11005,impression,2019-01-07 14:57:29
11003,impression,2019-11-15 23:45:59
11020,impression,2019-06-13 10:44:53
11011,click,2020-11-21 08:34:07
11018,click,2020-07-21 02:42:52
11012,click,2019-06-28 07:29:59
11015,impression,2019-03-27 02:49:32
11018,impression,2020-07-11 12:20:26
11004,click,2020-07-07 15:52:39
11004,click,2019-07-05 15:31:17
11009,click,2019-04-22 23:03:44
11003,click,2020-10-19 21:26:46
11020,impression,2020-02-21 05:49:49
11007,click,2020-05-17 06:12:16
11017,impression,2020-10-05 01:26:29
11003,click,2019-07-01 21:54:49
11006,impression,2020-10-15 17:09:53
11002,click,2019-01-21 13:16:03
11001,click,2019-11-12 23:46:29
11018,impression,2019-07-28 06:38:48
11001,click,2020-06-09 16:50:57
11006,click,2019-10-11 19:45:06
11002,click,2019-03-04 07:35:51
11008,click,2019-02-28 05:58:08
11000,click,2019-09-02 00:46:22
11018,impression,2019-08-19 18:11:26
11007,impression,2020-07-05 16:00:53
11004,click,2020-05-02 16:34:00
11000,click,2019-10-09 18:07:04
11017,click,2020-09-16 05:37:16
11013,impression,2019-07-28 23:52:40
11010,impression,2019-04-09 15:24:01
11004,impression,2019-10-16 02:17:30
11011,click,2019-11-30 18:51:27
11019,click,2020-07-03 14:16:40
11019,click,2019-04-21 08:55:01
11015,impression,2020-04-17 09:08:14
11001,impression,2020-10-24 09:30:54
11020,impression,2019-06-29 03:15:51
11007,impression,2020-04-08 05:42:00
11001,impression,2019-06-01 12:24:36
11005,click,2019-01-31 23:33:23
11007,impression,2019-11-24 13:15:33
11014,impression,2019-02-28 10:48:29
11010,impression,2019-10-21 05:12:37
11012,impression,2020-02-21 23:00:14
11009,click,2019-02-15 06:46:41
11012,click,2019-08-07 17:29:15
11012,click,2019-08-06 23:18:46
11019,impression,2019-08-12 22:36:32
11003,click,2019-09-14 23:18:21
11019,impression,2020-10-27 04:38:47
11009,impression,2019-04-12 13:46:02
11009,impression,2020-07-30 14:57:44
11014,impression,2020-04-20 11:14:33
11015,impression,2020-03-31 20:20:24
11020,click,2019-07-14 08:49:55
11006,click,2020-11-19 19:37:22
11006,click,2020-10-25 09:38:08
11005,impression,2019-11-06 04:21:29
11005,click,2019-01-04 14:06:20
11007,click,2019-08-29 17:30:51
11016,impression,2020-05-20 20:48:46
11013,click,2019-10-30 23:41:24
11015,click,2020-07-22 09:20:07
11020,impression,2019-01-21 12:49:25
11013,click,2020-06-09 01:52:25
11016,click,2019-07-10 00:12:47
11003,impression,2019-02-16 23:23:50
11019,click,2020-05-17 16:34:43
11008,impression,2020-11-29 13:18:00
11005,impression,2020-11-15 07:51:50
11014,impression,2019-11-28 20:03:14
11006,click,2020-06-29 20:20:44
11019,impression,2020-02-24 11:24:27
11008,click,2019-11-02 02:26:32
11003,click,2020-04-30 04:55:22
11015,click,2020-11-09 19:46:46
11019,click,2020-08-28 20:29:54
11015,impression,2020-10-13 06:31:50
11017,click,2020-12-03 00:23:58
11002,impression,2020-06-23 18:45:20
11001,click,2020-02-01 23:54:54
11008,click,2020-12-26 21:40:49
11000,click,2019-08-29 11:12:29
11012,click,2020-08-19 14:17:32
11010,impression,2020-08-01 21:07:51
11004,impression,2019-06-23 20:24:34
11008,click,2019-06-21 22:50:27
11000,click,2020-02-28 22:35:16
11016,impression,2020-03-23 20:14:00
11017,click,2020-12-04 18:40:19
11007,impression,2019-03-25 11:18:08
11013,click,2020-11-23 17:45:41
11020,impression,2019-04-21 08:29:35
11013,impression,2019-10-02 03:34:08
11009,click,2019-08-20 17:41:53
11004,impression,2020-01-07 18:57:17
11018,impression,2020-07-08 05:32:14
11009,click,2020-07-25 21:17:15
11006,impression,2020-01-25 09:53:36
11012,click,2020-09-04 06:21:36
11018,click,2019-12-26 04:52:34
11011,impression,2020-06-26 22:07:56
11017,click,2020-07-07 22:36:02
11018,click,2019-10-04 05:51:17
11018,impression,2020-01-02 07:12:18
11018,impression,2019-04-15 02:39:36
11016,click,2019-01-27 06:11:13
11015,click,2020-01-21 07:29:23
11008,impression,2020-04-14 07:24:27
11003,click,2019-06-13 05:31:50
11016,impression,2020-12-07 08:29:02
11012,impression,2019-10-30 21:18:29
11001,impression,2020-10-09 04:43:27
11012,click,2020-08-01 05:16:39
11001,click,2020-04-29 03:58:14
11014,impression,2019-12-20 15:46:55
11004,click,2020-10-03 07:41:02
11015,click,2020-07-22 03:15:52
11004,click,2020-02-15 04:47:01
11003,impression,2019-01-08 00:02:52
11017,click,2020-03-16 20:43:17
11016,click,2019-01-17 01:55:45
11001,impression,2020-09-24 06:37:47
11002,click,2019-04-07 12:33:06
11016,impression,2019-02-23 15:29:41
11012,click,2020-09-04 12:03:35
11006,impression,2020-11-13 01:04:01
11018,impression,2019-05-05 04:54:22
11013,click,2019-05-10 23:14:24
11017,click,2020-04-01 14:23:20
11016,click,2020-06-13 06:52:08
11006,click,2020-08-20 03:09:42
11017,click,2019-12-08 11:41:57
11014,impression,2020-05-31 23:21:59
11012,click,2020-11-23 02:38:35
11001,click,2019-04-06 19:01:06
11011,impression,2019-12-03 11:15:49
11002,impression,2019-02-10 04:16:13
11003,impression,2020-05-06 02:53:10
11018,impression,2020-12-13 04:25:46
11005,impression,2019-08-30 16:27:56
11001,impression,2019-09-18 04:22:11
11005,impression,2019-09-24 16:43:33
11007,click,2019-02-15 08:33:44
11000,impression,2020-11-28 17:52:27
11019,click,2020-09-04 03:00:29
11000,click,2020-02-03 22:54:30
11015,click,2019-10-13 09:17:05
11016,click,2019-12-09 22:13:48
11018,click,2019-08-02 12:20:41
11019,impression,2020-01-30 05:16:15
11014,impression,2020-02-04 04:01:58
11004,click,2020-03-08 21:59:08
11003,click,2020-07-01 18:00:09
11003,impression,2019-09-02 15:47:16
11017,impression,2019-12-17 10:44:40
11009,impression,2020-11-24 17:16:06
11000,click,2019-07-08 20:12:23
11001,click,2020-04-04 14:02:48
11003,impression,2019-09-12 14:30:57
11002,impression,2019-06-09 23:36:18
11017,click,2020-03-26 07:12:34
11005,click,2020-05-19 21:41:57
11019,click,2020-10-25 03:29:58
11018,click,2019-05-03 22:52:37
11011,impression,2020-02-20 21:49:40
11000,impression,2019-08-30 18:51:43
11000,click,2019-08-20 02:29:01
11013,impression,2019-12-23 13:02:25
11009,click,2020-09-26 05:47:05
11010,impression,2020-10-14 20:01:47
11000,impression,2020-07-06 22:04:33
11020,click,2019-01-19 13:39:07
11015,impression,2020-01-15 02:21:23
11015,click,2020-01-26 16:26:07
11004,impression,2019-11-12 01:57:50
11014,click,2020-10-04 11:06:44
11000,impression,2019-05-04 00:00:41
11006,click,2019-03-29 13:23:17
11018,impression,2020-07-07 11:00:19
11019,click,2019-04-28 16:23:22
11000,impression,2020-04-28 06:49:21
11014,impression,2020-08-09 16:47:07
11003,click,2019-10-22 21:58:50
11000,impression,2019-02-17 19:47:36
11001,impression,2019-07-04 14:19:41
11016,click,2019-07-30 18:10:26
11004,impression,2020-07-29 23:44:15
11013,click,2019-07-06 05:45:52
11013,impression,2019-11-25 14:51:34
11000,impression,2019-05-30 04:05:22
11011,impression,2019-06-05 00:32:34
11000,impression,2019-02-26 11:17:38
11005,impression,2019-08-02 13:36:55
11019,impression,2019-07-19 01:19:56
11001,click,2020-12-12 03:00:02
11014,click,2019-11-26 12:20:35
11002,impression,2020-02-29 01:25:15
11016,click,2020-04-27 03:45:58
11020,click,2020-08-06 03:08:03
11007,click,2020-06-03 17:56:07
11008,click,2020-06-09 03:08:42
11013,click,2019-10-15 07:00:58
11008,impression,2019-08-23 14:46:54
11008,click,2019-12-23 15:38:48
11016,impression,2019-03-21 05:58:10
11009,impression,2020-07-10 20:13:27
11012,impression,2019-06-02 10:25:04
11006,impression,2019-06-30 03:40:46
11020,impression,2019-10-23 14:21:18
11009,click,2020-03-01 02:29:38
11007,click,2019-03-15 16:01:56
11005,click,2019-12-02 03:46:38
11002,impression,2019-07-01 00:51:19
11006,click,2019-07-14 15:28:41
11007,click,2020-08-01 02:56:02
11020,impression,2020-01-18 22:26:20
11007,click,2020-01-15 14:32:07
11016,impression,2020-09-25 16:52:39
11005,impression,2020-02-02 08:43:04
11019,impression,2020-09-08 12:55:19
11020,click,2020-08-08 05:04:17
11014,impression,2020-05-25 01:55:07
11013,impression,2020-08-20 10:56:12
11006,impression,2020-09-29 07:13:19
11007,impression,2020-04-16 00:52:46
11005,click,2020-08-15 00:49:15
11004,click,2020-11-20 21:16:39
11014,click,2020-08-29 19:54:30
11002,click,2019-07-29 18:06:28
11003,impression,2019-06-12 21:45:27
11010,impression,2020-03-17 19:23:49
11000,impression,2019-06-11 22:27:18
11015,click,2020-01-16 04:03:19
11008,impression,2020-02-08 04:54:24
11020,impression,2020-10-30 15:02:42
11020,impression,2020-07-13 19:23:59
11016,click,2019-08-17 23:38:21
11010,impression,2020-05-04 23:39:17
11003,click,2019-03-21 17:34:40
11013,impression,2019-08-11 20:39:34
11015,impression,2020-08-12 19:28:37
11014,impression,2019-11-24 00:26:17
11013,impression,2019-08-06 01:20:11
11020,click,2020-01-10 17:06:29
11020,click,2020-08-03 05:15:02
11019,click,2019-05-27 08:10:28
11000,click,2020-07-17 03:31:38
11007,click,2019-02-25 14:12:12
11010,click,2019-07-27 05:32:55
11011,impression,2020-05-25 10:05:04
11003,impression,2020-03-15 03:47:58
11019,impression,2020-07-23 14:04:42
11002,click,2019-08-25 00:20:49
11017,click,2020-03-28 15:08:01
11004,impression,2019-04-16 18:06:08
11002,impression,2020-02-19 02:07:33
11006,impression,2019-03-31 14:39:40
11008,impression,2020-02-27 19:10:23
11016,click,2020-07-10 12:58:36
11019,click,2019-05-22 03:11:47
11011,click,2019-09-20 08:19:29
11014,click,2020-08-26 13:48:03
11004,impression,2019-04-21 15:11:45
11000,impression,2020-06-28 20:18:36
11010,impression,2019-06-16 07:27:49
11019,click,2019-07-22 15:12:26
11004,click,2020-06-24 07:49:59
11002,click,2019-08-18 00:07:25
11020,click,2020-02-26 11:47:05
11018,click,2019-12-13 08:23:12
11000,click,2020-09-25 18:12:46
11015,impression,2020-12-05 18:44:41
11003,click,2019-06-09 17:37:41
11018,click,2019-08-29 06:49:30
11008,impression,2019-07-12 10:13:00
11019,impression,2019-05-29 23:09:17
11009,impression,2020-11-01 17:29:13
11012,click,2020-05-07 00:02:51
11001,impression,2020-09-04 06:08:18
11006,click,2019-04-18 08:05:09
11010,click,2020-02-15 07:44:47
11008,click,2019-09-03 13:22:03
11014,impression,2019-09-14 00:40:19
11003,impression,2020-11-27 01:40:25
11011,click,2020-11-18 15:24:54
11015,click,2020-11-05 11:37:07
11000,impression,2019-08-25 03:38:10
11018,click,2019-08-28 19:57:25
11018,impression,2019-04-21 04:04:26
11020,click,2020-01-02 03:19:49
11008,impression,2019-10-28 00:50:36
11001,click,2020-08-22 18:11:20
11009,impression,2019-08-29 12:58:52
11019,click,2020-08-26 10:15:10
11013,click,2019-12-04 00:50:34
11001,impression,2020-11-29 00:04:32
11014,click,2019-10-20 18:21:01
11009,click,2019-04-03 06:40:36
11001,impression,2019-06-01 17:43:15
11016,click,2020-07-25 12:54:13
11019,click,2020-08-08 15:49:59
11005,click,2019-05-09 05:42:14
11020,impression,2020-10-28 01:49:22
11005,click,2020-11-26 02:23:13
11001,click,2019-10-01 08:05:05
11013,click,2020-09-21 04:41:49
11002,click,2020-02-18 07:13:37
11011,impression,2019-09-28 05:06:25
11002,impression,2020-12-08 02:16:22
11006,impression,2019-08-17 00:57:20
11012,click,2020-02-07 15:35:51
11009,impression,2019-06-28 04:24:57
11006,impression,2019-01-26 15:05:14
11012,impression,2019-08-20 17:11:09
11012,click,2020-06-11 19:05:39
11000,click,2020-01-11 05:24:17
11003,impression,2019-02-14 00:51:47
11010,impression,2020-10-05 09:44:33
11002,impression,2019-01-31 19:39:55
11010,impression,2019-07-12 00:15:47
11014,impression,2019-04-02 00:18:14
11009,click,2020-02-07 11:12:16
11001,click,2019-08-11 15:54:49
11002,click,2020-07-20 21:07:43
11018,click,2019-11-28 12:43:49
11006,impression,2019-03-27 08:26:27
11010,impression,2020-09-14 20:56:31
11008,click,2020-07-31 06:23:05
11015,click,2020-10-19 08:03:20
11011,impression,2019-07-12 20:56:11
11003,impression,2020-06-13 19:16:14
11003,impression,2019-12-21 06:11:30
11006,click,2020-11-18 23:28:13
11009,impression,2020-07-16 16:41:59
11006,click,2019-11-14 08:44:39
